Order Number,Receipt Time HH,Day,Product,Category Name,Group,SubCategory,Is_Local,Category
362122,20,Sunday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
362122,20,Sunday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
362122,20,Sunday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
362122,20,Sunday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
362122,20,Sunday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
362122,20,Sunday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
410595,20,Wednesday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
410595,20,Wednesday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
410595,20,Wednesday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
410595,20,Wednesday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
410595,20,Wednesday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
410595,20,Wednesday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
410595,20,Wednesday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
410595,20,Wednesday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
410595,20,Wednesday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
410595,20,Wednesday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
410595,20,Wednesday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
410595,20,Wednesday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
411857,20,Saturday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
411857,20,Saturday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
411857,20,Saturday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
411857,20,Saturday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
411857,20,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
411857,20,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
411857,20,Saturday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
411857,20,Saturday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
411857,20,Saturday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
411857,20,Saturday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
411857,20,Saturday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
411857,20,Saturday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
412642,20,Monday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
412642,20,Monday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
412642,20,Monday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
412642,20,Monday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
412642,20,Monday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
412642,20,Monday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
412642,20,Monday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
414537,20,Saturday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
414537,20,Saturday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
414537,20,Saturday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
414537,20,Saturday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
414537,20,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
414537,20,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
414537,20,Saturday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
414537,20,Saturday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
414537,20,Saturday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
414537,20,Saturday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
414537,20,Saturday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
414537,20,Saturday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
414998,20,Sunday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
423527,20,Tuesday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
423527,20,Tuesday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
415928,20,Tuesday,ZUCCHINI BALLS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
415928,20,Tuesday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
415928,20,Tuesday,ASPARAGUS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
415928,20,Tuesday,VEGAN BROWNIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
415928,20,Tuesday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
415928,20,Tuesday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
418080,20,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
418080,20,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
418080,20,Saturday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
418080,20,Saturday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
418080,20,Saturday,VEGAN BROWNIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
418080,20,Saturday,ZUCCHINI BALLS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
418080,20,Saturday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
418080,20,Saturday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
418080,20,Saturday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
418080,20,Saturday,ASPARAGUS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
418080,20,Saturday,VEGAN BROWNIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
418080,20,Saturday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
422934,20,Monday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
422934,20,Monday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
420143,20,Wednesday,ASPARAGUS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
420143,20,Wednesday,ZUCCHINI BALLS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
420143,20,Wednesday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
420143,20,Wednesday,VEGAN BROWNIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
420143,20,Wednesday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
420143,20,Wednesday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
418651,20,Sunday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
418651,20,Sunday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
418651,20,Sunday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
418651,20,Sunday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
418651,20,Sunday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
418651,20,Sunday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
418651,20,Sunday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
418651,20,Sunday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
418651,20,Sunday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
418651,20,Sunday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
418651,20,Sunday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
418651,20,Sunday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
430527,20,Sunday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
430527,20,Sunday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
432114,20,Wednesday,ASPARAGUS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
432114,20,Wednesday,VEGAN BROWNIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
432114,20,Wednesday,ZUCCHINI BALLS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
432114,20,Wednesday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
429237,20,Friday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
429237,20,Friday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
429237,20,Friday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
432121,20,Wednesday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
432121,20,Wednesday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
432121,20,Wednesday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
432121,20,Wednesday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
432121,20,Wednesday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
432121,20,Wednesday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
432114,20,Wednesday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
435168,20,Tuesday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
435168,20,Tuesday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
433769,20,Saturday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
433769,20,Saturday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
433769,20,Saturday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
433769,20,Saturday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
433769,20,Saturday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
443227,20,Friday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
443227,20,Friday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
443241,20,Friday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
443241,20,Friday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
442402,20,Wednesday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
442402,20,Wednesday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
447254,20,Wednesday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
447254,20,Wednesday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
447254,20,Wednesday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
447254,20,Wednesday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
447254,20,Wednesday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
447254,20,Wednesday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
447254,20,Wednesday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
447254,20,Wednesday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
447254,20,Wednesday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
447254,20,Wednesday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
447254,20,Wednesday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
447254,20,Wednesday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
452984,20,Tuesday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
452984,20,Tuesday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
452984,20,Tuesday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
452984,20,Tuesday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
452984,20,Tuesday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
452984,20,Tuesday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
454105,20,Saturday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
454105,20,Saturday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
456877,20,Monday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
456866,20,Monday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
456866,20,Monday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
456877,20,Monday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
456877,20,Monday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
456877,20,Monday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
456877,20,Monday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
456877,20,Monday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
452383,20,Sunday,ASPARAGUS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
452383,20,Sunday,ZUCCHINI BALLS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
452383,20,Sunday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
452383,20,Sunday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
452383,20,Sunday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
279946,20,Monday,AVOCADO BROWNIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
271190,20,Tuesday,DIP,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
271160,20,Tuesday,VEGAN PASTA,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
283893,20,Tuesday,VEGAN PASTA,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
283473,20,Monday,VEGAN PASTA,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
285149,20,Friday,VEGAN PASTA,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
227395,20,Thursday,VEGAN PASTA,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
451010,20,Thursday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
451010,20,Thursday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
451010,20,Thursday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
451010,20,Thursday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
451010,20,Thursday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
451010,20,Thursday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
279956,20,Monday,DIP,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
279956,20,Monday,DIP,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
285413,20,Saturday,VEGAN PASTA,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
261252,20,Sunday,AVOCADO BROWNIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
261252,20,Sunday,VEGAN PASTA,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
289831,20,Friday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
291417,20,Monday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
291417,20,Monday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
291417,20,Monday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
291417,20,Monday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
291417,20,Monday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
291417,20,Monday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
291826,20,Tuesday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
291826,20,Tuesday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
294836,20,Tuesday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
294836,20,Tuesday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
294836,20,Tuesday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
294836,20,Tuesday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
294836,20,Tuesday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
294836,20,Tuesday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
299551,20,Wednesday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
299551,20,Wednesday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
299551,20,Wednesday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
299551,20,Wednesday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
299551,20,Wednesday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
297817,20,Sunday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
297817,20,Sunday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
305549,20,Saturday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
305549,20,Saturday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
302057,20,Sunday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
302057,20,Sunday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
304850,20,Friday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
304859,20,Friday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
302057,20,Sunday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
302057,20,Sunday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
304859,20,Friday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
304850,20,Friday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
304850,20,Friday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
304850,20,Friday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
306699,20,Monday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
306699,20,Monday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
306699,20,Monday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
306699,20,Monday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
306699,20,Monday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
306699,20,Monday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
297839,20,Sunday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
297839,20,Sunday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
297839,20,Sunday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
297839,20,Sunday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
297839,20,Sunday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
297839,20,Sunday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
309287,20,Saturday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
309287,20,Saturday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
309301,20,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
309301,20,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
309301,20,Saturday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
309301,20,Saturday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
